	date_and_time	time	left_eye_EAR	right_eye_EAR	AVERAGE_EAR	LAR	ANGLE
173	2018-03-25 18:55:43 365000	18:55	0.2693811516220012	0.2532803652007522	0.2613307584113767	0.3146830110575527	-7.94347181059041
174	2018-03-25 18:55:43 491000	18:55	0.2828954962257003	0.3071475584169756	0.29502152732133796	0.32408019686626593	-7.94347181059041
175	2018-03-25 18:55:43 602000	18:55	0.2807022876983124	0.3071475584169756	0.293924923057644	0.31412955365321293	-7.765166018425333
176	2018-03-25 18:55:43 733000	18:55	0.2707709174319611	0.31323027878410764	0.29200059810803436	0.33469035776123796	-7.94347181059041
177	2018-03-25 18:55:43 862000	18:55	0.2807022876983124	0.29251024638728507	0.28660626704279873	0.32563350779104683	-7.765166018425333
178	2018-03-25 18:55:43 975000	18:55	0.2845418466693579	0.2832553219924299	0.2838985843308939	0.36333661157600855	-7.94347181059041
179	2018-03-25 18:55:44 100000	18:55	0.2828954962257003	0.2859659609976086	0.28443072861165447	0.3344568351271982	-7.94347181059041
180	2018-03-25 18:55:44 233000	18:55	0.2876301804462766	0.31018891860054165	0.2989095495234091	0.3344568351271982	-7.765166018425333
181	2018-03-25 18:55:44 342000	18:55	0.28214861759762744	0.31018891860054165	0.29616876809908455	0.3428502022280363	-7.765166018425333
182	2018-03-25 18:55:44 471000	18:55	0.2859659609976086	0.31323027878410764	0.29959811989085816	0.3324284129061232	-7.765166018425333
183	2018-03-25 18:55:44 608000	18:55	0.31622776601683794	0.3131573012449295	0.31469253363088373	0.3334902805566462	-7.765166018425333
184	2018-03-25 18:55:44 723000	18:55	0.31622776601683794	0.3304093002275449	0.3233185331221914	0.3343845189034572	-7.94347181059041
185	2018-03-25 18:55:44 853000	18:55	0.3467323420120994	0.3268602252303067	0.33679628362120306	0.33348367508576926	-6.6325146151384615
186	2018-03-25 18:55:44 972000	18:55	0.32662334100873636	0.37723691800736087	0.3519301295080486	0.3443218659733185	-6.6325146151384615
187	2018-03-25 18:55:45 096000	18:55	0.31622776601683794	0.31860644549992073	0.31741710575837934	0.3420741221180216	-7.94347181059041
188	2018-03-25 18:55:45 208000	18:55	0.31008683647302115	0.276432802575278	0.2932598195241496	0.3244725367387404	-7.94347181059041
189	2018-03-25 18:55:45 337000	18:55	0.31622776601683794	0.31622776601683794	0.31622776601683794	0.3235561307298935	-7.94347181059041
190	2018-03-25 18:55:45 464000	18:55	0.343661877240191	0.28964222318174615	0.31665205021096854	0.3539310577082644	-6.788974574438782
191	2018-03-25 18:55:45 590000	18:55	0.31622776601683794	0.343661877240191	0.32994482162851446	0.3244725367387404	-6.48307369289725
192	2018-03-25 18:55:45 706000	18:55	0.343661877240191	0.31008683647302115	0.32687435685660604	0.3232076320687638	-7.94347181059041
193	2018-03-25 18:55:45 826000	18:55	0.3131573012449295	0.31008683647302115	0.31162206885897537	0.33448405690251515	-6.6325146151384615
194	2018-03-25 18:55:45 955000	18:55	0.3410955201203233	0.3131573012449295	0.3271264106826264	0.34421888461349975	-6.48307369289725
195	2018-03-25 18:55:46 066000	18:55	0.343661877240191	0.31323027878410764	0.3284460780121493	0.32617406547254624	-7.765166018425333
196	2018-03-25 18:55:46 194000	18:55	0.31622776601683794	0.31018891860054165	0.31320834230868977	0.3528067321058379	-7.765166018425333
197	2018-03-25 18:55:46 321000	18:55	0.22087812893109607	0.21706078553111482	0.21896945723110545	0.3528725134003778	-8.13010235415598
198	2018-03-25 18:55:46 433000	18:55	0.24087440257466058	0.2336824951347944	0.2372784488547275	0.34280668363604294	-5.314545669944749
199	2018-03-25 18:55:46 560000	18:55	0.24211709905575113	0.24949920596716638	0.24580815251145877	0.32338564943592324	-6.48307369289725
200	2018-03-25 18:55:46 688000	18:55	0.2859659609976086	0.31018891860054165	0.29807743979907514	0.34310027349307215	-7.765166018425333
201	2018-03-25 18:55:46 817000	18:55	0.31622776601683794	0.28214861759762744	0.29918819180723266	0.34367799452186776	-6.48307369289725
202	2018-03-25 18:55:46 933000	18:55	0.2571922625628131	0.2832553219924299	0.2702237922776215	0.3333699478243811	-6.48307369289725
203	2018-03-25 18:55:47 059000	18:55	0.29942473580817114	0.28214861759762744	0.29078667670289926	0.32386937961855544	-6.48307369289725
204	2018-03-25 18:55:47 185000	18:55	0.31806809832974015	0.31323027878410764	0.3156491885569239	0.3144579239694644	-7.765166018425333
205	2018-03-25 18:55:47 296000	18:55	0.2978879006693419	0.28021396180886393	0.2890509312391029	0.32408019686626593	-7.94347181059041
